sku,brand,subcategory,old_name,new_name,old_slug,new_slug,slug_changed
"DH-3VP1VW","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp V-series 3.5kW Panasonic DH-3VP1VW DH-3VP1VW","Máy nước nóng trực tiếp V-series 3.5kW Panasonic DH-3VP1VW","may-nuoc-nong-truc-tiep-v-series-35kw-panasonic-dh-3vp1vw-dh-3vp1vw","may-nuoc-nong-truc-tiep-v-series-35kw-panasonic-dh-3vp1vw",YES
"DH-3VS1VW","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp V-series 3.5kW Panasonic DH-3VS1VW DH-3VS1VW","Máy nước nóng trực tiếp V-series 3.5kW Panasonic DH-3VS1VW","may-nuoc-nong-truc-tiep-v-series-35kw-panasonic-dh-3vs1vw-dh-3vs1vw","may-nuoc-nong-truc-tiep-v-series-35kw-panasonic-dh-3vs1vw",YES
"DH-4MP1VW","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp Panasonic 4.5kW DH-4MP1VW DH-4MP1VW","Máy nước nóng trực tiếp Panasonic 4.5kW DH-4MP1VW","may-nuoc-nong-truc-tiep-panasonic-45kw-dh-4mp1vw-dh-4mp1vw","may-nuoc-nong-truc-tiep-panasonic-45kw-dh-4mp1vw",YES
"DH-4MS1VW","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp Panasonic 4.5kW DH-4MS1VW DH-4MS1VW","Máy nước nóng trực tiếp Panasonic 4.5kW DH-4MS1VW","may-nuoc-nong-truc-tiep-panasonic-45kw-dh-4ms1vw-dh-4ms1vw","may-nuoc-nong-truc-tiep-panasonic-45kw-dh-4ms1vw",YES
"DH-4NTP1VM","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp Panasonic 4.5kW DH-4NTP1VM DH-4NTP1VM","Máy nước nóng trực tiếp Panasonic 4.5kW DH-4NTP1VM","may-nuoc-nong-truc-tiep-panasonic-45kw-dh-4ntp1vm-dh-4ntp1vm","may-nuoc-nong-truc-tiep-panasonic-45kw-dh-4ntp1vm",YES
"DH-4UD1VZ","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4UD1VZ DH-4UD1VZ","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4UD1VZ","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4ud1vz-dh-4ud1vz","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4ud1vz",YES
"DH-4UDP1VZ","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4UDP1VZ DH-4UDP1VZ","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4UDP1VZ","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4udp1vz-dh-4udp1vz","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4udp1vz",YES
"DH-4UP1VS","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4UP1VS DH-4UP1VS","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4UP1VS","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4up1vs-dh-4up1vs","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4up1vs",YES
"DH-4UP1VW","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4UP1VW DH-4UP1VW","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4UP1VW","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4up1vw-dh-4up1vw","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4up1vw",YES
"DH-4US1VS","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4US1VS DH-4US1VS","Máy nước nóng trực tiếp Panasonic 4.5 kW DH-4US1VS","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4us1vs-dh-4us1vs","may-nuoc-nong-truc-tiep-panasonic-45-kw-dh-4us1vs",YES
"DH-4US1VW","PANASONIC","may-nuoc-nong","Máy nước nóng Panasonic trực tiếp 4.5 kW DH-4US1VW DH-4US1VW","Máy nước nóng Panasonic trực tiếp 4.5 kW DH-4US1VW","may-nuoc-nong-panasonic-truc-tiep-45-kw-dh-4us1vw-dh-4us1vw","may-nuoc-nong-panasonic-truc-tiep-45-kw-dh-4us1vw",YES
"DH-4VP1VW","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp V-series 4.5kW Panasonic DH-4VP1VW DH-4VP1VW","Máy nước nóng trực tiếp V-series 4.5kW Panasonic DH-4VP1VW","may-nuoc-nong-truc-tiep-v-series-45kw-panasonic-dh-4vp1vw-dh-4vp1vw","may-nuoc-nong-truc-tiep-v-series-45kw-panasonic-dh-4vp1vw",YES
"DH-4VS1VW","PANASONIC","may-nuoc-nong","Máy nước nóng trực tiếp V-series 4.5kW Panasonic DH-4VS1VW DH-4VS1VW","Máy nước nóng trực tiếp V-series 4.5kW Panasonic DH-4VS1VW","may-nuoc-nong-truc-tiep-v-series-45kw-panasonic-dh-4vs1vw-dh-4vs1vw","may-nuoc-nong-truc-tiep-v-series-45kw-panasonic-dh-4vs1vw",YES
"Rheem 25V/P","Rheem","may-nuoc-nong","Bình nước nóng gián tiếp Rheem Mekong Rheem 25V/P","Bình nước nóng gián tiếp Rheem Mekong","binh-nuoc-nong-gian-tiep-rheem-mekong-rheem-25vp","binh-nuoc-nong-gian-tiep-rheem-mekong",YES
"Rheem XC-15 W","Rheem","may-nuoc-nong","Bình nước nóng gián tiếp Rheem Xwell Rheem XC-15 W","Bình nước nóng gián tiếp Rheem Xwell","binh-nuoc-nong-gian-tiep-rheem-xwell-rheem-xc-15-w","binh-nuoc-nong-gian-tiep-rheem-xwell",YES
"TWH-45EMC1PVN(K)-KB","Toshiba","may-nuoc-nong","Máy tắm nước nóng Toshiba TWH-45EMC1PVN(K)-KB TWH-45EMC1PVN(K)-KB","Máy tắm nước nóng Toshiba TWH-45EMC1PVN(K)-KB","may-tam-nuoc-nong-toshiba-twh-45emc1pvnk-kb-twh-45emc1pvnk-kb","may-tam-nuoc-nong-toshiba-twh-45emc1pvnk-kb",YES
"TWH-45EMCPVN(K)-CB","Toshiba","may-nuoc-nong","Máy tắm nước nóng Toshiba TWH-45EMCPVN(K)-CB TWH-45EMCPVN(K)-CB","Máy tắm nước nóng Toshiba TWH-45EMCPVN(K)-CB","may-tam-nuoc-nong-toshiba-twh-45emcpvnk-cb-twh-45emcpvnk-cb","may-tam-nuoc-nong-toshiba-twh-45emcpvnk-cb",YES
"TWH-45EMCPVN(S)-CB","Toshiba","may-nuoc-nong","Máy tắm nước nóng Toshiba TWH-45EMCPVN(S)-CB TWH-45EMCPVN(S)-CB","Máy tắm nước nóng Toshiba TWH-45EMCPVN(S)-CB","may-tam-nuoc-nong-toshiba-twh-45emcpvns-cb-twh-45emcpvns-cb","may-tam-nuoc-nong-toshiba-twh-45emcpvns-cb",YES
"KF-A45UVTFT","Kaff","may-rua-chen","Máy rửa chén bán âm KAFF KF-A45UVTFT KF-A45UVTFT","Máy rửa chén bán âm KAFF KF-A45UVTFT","may-rua-chen-ban-am-kaff-kf-a45uvtft-kf-a45uvtft","may-rua-chen-ban-am-kaff-kf-a45uvtft",YES
"KF-BDWSI12.6","Kaff","may-rua-chen","Máy rửa chén bán âm độc lập KAFF KF-BDWSI12.6 KF-BDWSI12.6","Máy rửa chén bán âm độc lập KAFF KF-BDWSI12.6","may-rua-chen-ban-am-doc-lap-kaff-kf-bdwsi126-kf-bdwsi126","may-rua-chen-ban-am-doc-lap-kaff-kf-bdwsi126",YES
"KF-BISMS8Plus","Kaff","may-rua-chen","Máy rửa chén âm tủ bán phần KAFF KF-BISMS8Plus KF-BISMS8Plus","Máy rửa chén âm tủ bán phần KAFF KF-BISMS8Plus","may-rua-chen-am-tu-ban-phan-kaff-kf-bisms8plus-kf-bisms8plus","may-rua-chen-am-tu-ban-phan-kaff-kf-bisms8plus",YES
"KF-BISW12","Kaff","may-rua-chen","Máy rửa chén âm tủ toàn phần KAFF KF-BISW12 KF-BISW12","Máy rửa chén âm tủ toàn phần KAFF KF-BISW12","may-rua-chen-am-tu-toan-phan-kaff-kf-bisw12-kf-bisw12","may-rua-chen-am-tu-toan-phan-kaff-kf-bisw12",YES
"KF-BIV810S","Kaff","may-rua-chen","Máy rửa chén âm tủ bán phần KAFF KF-BIV810S KF-BIV810S","Máy rửa chén âm tủ bán phần KAFF KF-BIV810S","may-rua-chen-am-tu-ban-phan-kaff-kf-biv810s-kf-biv810s","may-rua-chen-am-tu-ban-phan-kaff-kf-biv810s",YES
"KF-CARYA1FB","Kaff","may-rua-chen","Máy rửa chén độc lập KAFF KF-CARYA1FB KF-CARYA1FB","Máy rửa chén độc lập KAFF KF-CARYA1FB","may-rua-chen-doc-lap-kaff-kf-carya1fb-kf-carya1fb","may-rua-chen-doc-lap-kaff-kf-carya1fb",YES
"KF-CARYA1FW","Kaff","may-rua-chen","Máy rửa chén độc lập KAFF KF-CARYA1FW KF-CARYA1FW","Máy rửa chén độc lập KAFF KF-CARYA1FW","may-rua-chen-doc-lap-kaff-kf-carya1fw-kf-carya1fw","may-rua-chen-doc-lap-kaff-kf-carya1fw",YES
"KF-CARYA1FXS","Kaff","may-rua-chen","Máy rửa chén độc lập KAFF KF-CARYA1FXS KF-CARYA1FXS","Máy rửa chén độc lập KAFF KF-CARYA1FXS","may-rua-chen-doc-lap-kaff-kf-carya1fxs-kf-carya1fxs","may-rua-chen-doc-lap-kaff-kf-carya1fxs",YES
"KF-D65ERIS","Kaff","may-rua-chen","Máy rửa chén bán âm, độc lập KAFF KF-D65ERIS KF-D65ERIS","Máy rửa chén bán âm, độc lập KAFF KF-D65ERIS","may-rua-chen-ban-am-doc-lap-kaff-kf-d65eris-kf-d65eris","may-rua-chen-ban-am-doc-lap-kaff-kf-d65eris",YES
"KF-GARDE820SEMI","Kaff","may-rua-chen","Máy rửa chén âm tủ bán phần KAFF KF-GARDE820SEMI KF-GARDE820SEMI","Máy rửa chén âm tủ bán phần KAFF KF-GARDE820SEMI","may-rua-chen-am-tu-ban-phan-kaff-kf-garde820semi-kf-garde820semi","may-rua-chen-am-tu-ban-phan-kaff-kf-garde820semi",YES
"KF-SBL775BNewPlus","Kaff","may-rua-chen","Máy rửa chén độc lập KAFF KF-SBL775BNewPlus KF-SBL775BNewPlus","Máy rửa chén độc lập KAFF KF-SBL775BNewPlus","may-rua-chen-doc-lap-kaff-kf-sbl775bnewplus-kf-sbl775bnewplus","may-rua-chen-doc-lap-kaff-kf-sbl775bnewplus",YES
"KF-SBL775WNewPlus","Kaff","may-rua-chen","Máy rửa chén độc lập KAFF KF-SBL775WNewPlus KF-SBL775WNewPlus","Máy rửa chén độc lập KAFF KF-SBL775WNewPlus","may-rua-chen-doc-lap-kaff-kf-sbl775wnewplus-kf-sbl775wnewplus","may-rua-chen-doc-lap-kaff-kf-sbl775wnewplus",YES
"KF-SPA230","Kaff","may-rua-chen","Máy rửa chén bán âm, độc lập KAFF KF-SPA230 KF-SPA230","Máy rửa chén bán âm, độc lập KAFF KF-SPA230","may-rua-chen-ban-am-doc-lap-kaff-kf-spa230-kf-spa230","may-rua-chen-ban-am-doc-lap-kaff-kf-spa230",YES
"KF-SW800","Kaff","may-rua-chen","Máy rửa chén độc lập KAFF KF-SW800 KF-SW800","Máy rửa chén độc lập KAFF KF-SW800","may-rua-chen-doc-lap-kaff-kf-sw800-kf-sw800","may-rua-chen-doc-lap-kaff-kf-sw800",YES
"KF-SWM6","Kaff","may-rua-chen","Máy rửa chén tích hợp bồn rửa KAFF KF-SWM6 KF-SWM6","Máy rửa chén tích hợp bồn rửa KAFF KF-SWM6","may-rua-chen-tich-hop-bon-rua-kaff-kf-swm6-kf-swm6","may-rua-chen-tich-hop-bon-rua-kaff-kf-swm6",YES
"KF-T35HEMERA","Kaff","may-rua-chen","Máy rửa chén bán âm, độc lập KAFF KF-T35HEMERA KF-T35HEMERA","Máy rửa chén bán âm, độc lập KAFF KF-T35HEMERA","may-rua-chen-ban-am-doc-lap-kaff-kf-t35hemera-kf-t35hemera","may-rua-chen-ban-am-doc-lap-kaff-kf-t35hemera",YES
"KF-W45A1A401J","Kaff","may-rua-chen","Máy rửa chén bán âm, độc lập KAFF KF-W45A1A401J KF-W45A1A401J","Máy rửa chén bán âm, độc lập KAFF KF-W45A1A401J","may-rua-chen-ban-am-doc-lap-kaff-kf-w45a1a401j-kf-w45a1a401j","may-rua-chen-ban-am-doc-lap-kaff-kf-w45a1a401j",YES
